00000673.wav	Female	Yes	music	Shuffle my music playlist	[IN:START_SHUFFLE_MUSIC Shuffle [SL:MUSIC_PLAYLIST_TITLE my music ] [SL:MUSIC_TYPE playlist ] ]
00000674.wav	Female	Yes	music	play most recent list on Spotify	[IN:PLAY_MUSIC play most recent list on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00000675.wav	Female	Yes	music	Replay the last song I just heard	[IN:PREVIOUS_TRACK_MUSIC Replay the [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] I just heard ]
00000676.wav	Female	Yes	music	play x ambassadors off of amazon music	[IN:PLAY_MUSIC play [SL:MUSIC_ARTIST_NAME x ambassadors ] off of [SL:MUSIC_PROVIDER_NAME amazon ] [SL:MUSIC_TYPE music ] ]
00000677.wav	Female	Yes	music	create new playlist	[IN:CREATE_PLAYLIST_MUSIC create new [SL:MUSIC_TYPE playlist ] ]
00000678.wav	Female	Yes	music	I want to listen to a study playlist	[IN:PLAY_MUSIC I want to listen to a [SL:MUSIC_PLAYLIST_TITLE study ] [SL:MUSIC_TYPE playlist ] ]
00000679.wav	Female	Yes	music	add song to playlist	[IN:ADD_TO_PLAYLIST_MUSIC add [SL:MUSIC_TYPE song ] to [SL:MUSIC_TYPE playlist ] ]
00000680.wav	Female	Yes	music	Play Lady Gaga songs	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Lady Gaga ] [SL:MUSIC_TYPE songs ] ]
00000681.wav	Female	Yes	music	can I listen to Thunder by Imagine Dragons on Spotify	[IN:PLAY_MUSIC can I listen to [SL:MUSIC_TRACK_TITLE Thunder ] by [SL:MUSIC_ARTIST_NAME Imagine Dragons ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00000682.wav	Female	Yes	music	I want to hear EDM music	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_GENRE EDM ] [SL:MUSIC_TYPE music ] ]
00000683.wav	Female	Yes	music	Pause song	[IN:PAUSE_MUSIC Pause [SL:MUSIC_TYPE song ] ]
00000684.wav	Female	Yes	music	play big green tractor by jason aldean	[IN:PLAY_MUSIC play [SL:MUSIC_TRACK_TITLE big green tractor ] by [SL:MUSIC_ARTIST_NAME jason aldean ] ]
00000685.wav	Female	Yes	music	Remove all Bieber songs	[IN:REMOVE_FROM_PLAYLIST_MUSIC Remove all [SL:MUSIC_ARTIST_NAME Bieber ] [SL:MUSIC_TYPE songs ] ]
00000686.wav	Female	Yes	music	Turn on rap music	[IN:PLAY_MUSIC Turn on [SL:MUSIC_GENRE rap ] [SL:MUSIC_TYPE music ] ]
00000687.wav	Female	Yes	music	play taylor swift bad blood	[IN:PLAY_MUSIC play [SL:MUSIC_ARTIST_NAME taylor swift ] [SL:MUSIC_TRACK_TITLE bad blood ] ]
00000688.wav	Female	Yes	music	play some rap music	[IN:PLAY_MUSIC play some [SL:MUSIC_GENRE rap ] [SL:MUSIC_TYPE music ] ]
00000689.wav	Female	Yes	music	open jenicas wedding playlist on spotify	[IN:PLAY_MUSIC open [SL:MUSIC_PLAYLIST_TITLE jenicas wedding ] [SL:MUSIC_TYPE playlist ] on [SL:MUSIC_PROVIDER_NAME spotify ] ]
00000690.wav	Female	Yes	music	Skip this song	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] ]
00000691.wav	Female	Prefer not to say	music	Play some EDM and soundtrack music	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE EDM ] and [SL:MUSIC_TYPE soundtrack ] [SL:MUSIC_TYPE music ] ]
00000692.wav	Female	Prefer not to say	music	add this song to my playlist	[IN:ADD_TO_PLAYLIST_MUSIC add this [SL:MUSIC_TYPE song ] to my [SL:MUSIC_TYPE playlist ] ]
00000693.wav	Female	Prefer not to say	music	Start Toadie s playlist	[IN:PLAY_MUSIC Start [SL:MUSIC_PLAYLIST_TITLE Toadie ] s [SL:MUSIC_TYPE playlist ] ]
00000694.wav	Female	Prefer not to say	music	play chris brown s album	[IN:PLAY_MUSIC play [SL:MUSIC_ARTIST_NAME chris brown ] s [SL:MUSIC_TYPE album ] ]
00000695.wav	Female	Prefer not to say	music	Play the next song	[IN:SKIP_TRACK_MUSIC Play the [SL:ORDINAL next ] [SL:MUSIC_TYPE song ] ]
00000696.wav	Female	Prefer not to say	music	listen to the top ten songs	[IN:PLAY_MUSIC listen to the top ten [SL:MUSIC_TYPE songs ] ]
00000697.wav	Female	Prefer not to say	music	Play this song in a loop	[IN:LOOP_MUSIC Play this [SL:MUSIC_TYPE song ] in a loop ]
00000698.wav	Female	Prefer not to say	music	play the beatles all songs	[IN:PLAY_MUSIC play [SL:MUSIC_ARTIST_NAME the beatles ] all [SL:MUSIC_TYPE songs ] ]
00000699.wav	Female	Prefer not to say	music	repeat this track	[IN:REPLAY_MUSIC repeat this [SL:MUSIC_TYPE track ] ]
00000700.wav	Female	Prefer not to say	music	Skip this song	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] ]
00000701.wav	Male	No	music	Can you shuffle Hanson songs	[IN:START_SHUFFLE_MUSIC Can you shuffle [SL:MUSIC_ARTIST_NAME Hanson ] [SL:MUSIC_TYPE songs ] ]
00000702.wav	Male	No	music	Skip song	[IN:SKIP_TRACK_MUSIC Skip [SL:MUSIC_TYPE song ] ]
00000703.wav	Male	No	music	I want to hear Out of the Blue by Debbie Gibson	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_TRACK_TITLE Out of the Blue ] by [SL:MUSIC_ARTIST_NAME Debbie Gibson ] ]
00000704.wav	Male	No	music	Play ninety s music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE ninety ] s [SL:MUSIC_TYPE music ] ]
00000705.wav	Male	No	music	Please play nicki minaj	[IN:PLAY_MUSIC Please play [SL:MUSIC_ARTIST_NAME nicki minaj ] ]
00000706.wav	Male	No	music	Play some rock music	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE rock ] [SL:MUSIC_TYPE music ] ]
00000707.wav	Male	No	music	I want to listen to hip hop	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_GENRE hip hop ] ]
00000708.wav	Male	No	music	I want to listen to Miranda Lambert	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_ARTIST_NAME Miranda Lambert ] ]
00000709.wav	Male	No	music	skip this track	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE track ] ]
00000710.wav	Male	No	music	I want to listen to Moroccan music	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_GENRE Moroccan ] [SL:MUSIC_TYPE music ] ]
00000711.wav	Female	Yes	music	play one republic songs	[IN:PLAY_MUSIC play [SL:MUSIC_ARTIST_NAME one republic ] [SL:MUSIC_TYPE songs ] ]
00000712.wav	Female	Yes	music	Play Miley Cyrus album from May two thousand sixteen	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Miley Cyrus ] [SL:MUSIC_TYPE album ] from May two thousand sixteen ]
00000713.wav	Female	Yes	music	Stop this track	[IN:STOP_MUSIC Stop this [SL:MUSIC_TYPE track ] ]
00000714.wav	Female	Yes	music	play rap music	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE rap ] [SL:MUSIC_TYPE music ] ]
00000715.wav	Female	Yes	music	make me a sixty s playlist	[IN:CREATE_PLAYLIST_MUSIC make me a [SL:MUSIC_GENRE sixty ] s [SL:MUSIC_TYPE playlist ] ]
00000716.wav	Female	Yes	music	Play country music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] ]
00000717.wav	Female	Yes	music	Play the top hits for current rock music please	[IN:PLAY_MUSIC Play the [SL:MUSIC_PLAYLIST_TITLE top hits ] for current [SL:MUSIC_GENRE rock ] [SL:MUSIC_TYPE music ] please ]
00000718.wav	Female	Yes	music	skip this song	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE song ] ]
00000719.wav	Female	Yes	music	Pink Floyd s most famous song	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME Pink Floyd ] s most famous [SL:MUSIC_TYPE song ] ]
00000720.wav	Female	Yes	music	Skip this song	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] ]
00000721.wav	Female	Yes	music	Start this track over please	[IN:REPLAY_MUSIC Start this [SL:MUSIC_TYPE track ] over please ]
00000722.wav	Female	Yes	music	play me some tunes	[IN:PLAY_MUSIC play me some [SL:MUSIC_TYPE tunes ] ]
00000723.wav	Female	Yes	music	Skip to the next song please	[IN:SKIP_TRACK_MUSIC Skip to the [SL:ORDINAL next ] [SL:MUSIC_TYPE song ] please ]
00000724.wav	Female	Yes	music	play songs by this artist please	[IN:PLAY_MUSIC play [SL:MUSIC_TYPE songs ] by this [SL:MUSIC_TYPE artist ] please ]
00000725.wav	Female	Yes	music	Please play me some worship music	[IN:PLAY_MUSIC Please play me some [SL:MUSIC_GENRE worship ] [SL:MUSIC_TYPE music ] ]
00000726.wav	Female	Yes	music	I want to hear songs that are currently top of the charts	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_TYPE songs ] that are currently top of the charts ]
00000727.wav	Female	Yes	music	replay song	[IN:REPLAY_MUSIC replay [SL:MUSIC_TYPE song ] ]
00000728.wav	Female	Yes	music	Pause the song	[IN:PAUSE_MUSIC Pause the [SL:MUSIC_TYPE song ] ]
00000729.wav	Female	Yes	music	Look up Jay Z s new album	[IN:PLAY_MUSIC Look up [SL:MUSIC_ARTIST_NAME Jay Z ] s new [SL:MUSIC_TYPE album ] ]
00000730.wav	Female	Yes	music	please play beyonce lemonade album	[IN:PLAY_MUSIC please play [SL:MUSIC_ARTIST_NAME beyonce ] [SL:MUSIC_ALBUM_TITLE lemonade ] [SL:MUSIC_TYPE album ] ]
00000731.wav	Female	Yes	music	I want to listen to classic rock	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_GENRE classic rock ] ]
00000732.wav	Female	Yes	music	skip this song	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE song ] ]
00000733.wav	Female	Yes	music	I want to hear a song by Third Eye Blind	[IN:PLAY_MUSIC I want to hear a [SL:MUSIC_TYPE song ] by [SL:MUSIC_ARTIST_NAME Third Eye Blind ] ]
00000734.wav	Female	Yes	music	Can I hear some jazz music right now	[IN:PLAY_MUSIC Can I hear some [SL:MUSIC_GENRE jazz ] [SL:MUSIC_TYPE music ] right now ]
00000735.wav	Female	Yes	music	please play only carrie underwood songs	[IN:PLAY_MUSIC please play only [SL:MUSIC_ARTIST_NAME carrie underwood ] [SL:MUSIC_TYPE songs ] ]
00000736.wav	Female	Yes	music	I want to listen to Ride by Twenty One Pilots	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_TRACK_TITLE Ride ] by [SL:MUSIC_ARTIST_NAME Twenty One Pilots ] ]
00000737.wav	Female	Yes	music	Play Today s Top Hits playlist	[IN:PLAY_MUSIC Play [SL:MUSIC_PLAYLIST_TITLE Today s Top Hits ] [SL:MUSIC_TYPE playlist ] ]
00000738.wav	Female	Yes	music	Play songs from the one thousand nine hundred seventy seconds	[IN:PLAY_MUSIC Play [SL:MUSIC_TYPE songs ] from the one thousand nine hundred seventy seconds ]
00000739.wav	Female	Yes	music	Change to a different station	[IN:PLAY_MUSIC Change to a different [SL:MUSIC_TYPE station ] ]
00000740.wav	Female	Yes	music	Play Macy s songlist	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Macy ] s [SL:MUSIC_TYPE songlist ] ]
00000741.wav	Female	Yes	music	Find some hits from the fifty s	[IN:PLAY_MUSIC Find some [SL:MUSIC_TYPE hits ] from the [SL:MUSIC_GENRE fifty ] s ]
00000742.wav	Female	Yes	music	repeat the last played song please	[IN:PREVIOUS_TRACK_MUSIC repeat the [SL:ORDINAL last ] played [SL:MUSIC_TYPE song ] please ]
00000743.wav	Female	Yes	music	Please pause current song	[IN:PAUSE_MUSIC Please pause current [SL:MUSIC_TYPE song ] ]
00000744.wav	Female	Yes	music	Replay last song	[IN:PREVIOUS_TRACK_MUSIC Replay [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00000745.wav	Female	Yes	music	Skip this song	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] ]
00000746.wav	Female	Yes	music	stop the song	[IN:STOP_MUSIC stop the [SL:MUSIC_TYPE song ] ]
00000747.wav	Female	Yes	music	play jazz music	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE jazz ] [SL:MUSIC_TYPE music ] ]
00000748.wav	Female	Yes	music	Please play alternative music	[IN:PLAY_MUSIC Please play [SL:MUSIC_GENRE alternative ] [SL:MUSIC_TYPE music ] ]
00000749.wav	Female	Yes	music	please play songs by usher	[IN:PLAY_MUSIC please play [SL:MUSIC_TYPE songs ] by [SL:MUSIC_ARTIST_NAME usher ] ]
00000750.wav	Female	Yes	music	Delete all songs by u two	[IN:REMOVE_FROM_PLAYLIST_MUSIC Delete all [SL:MUSIC_TYPE songs ] by [SL:MUSIC_ARTIST_NAME u two ] ]
00000751.wav	Female	Yes	music	play some Beyonce songs	[IN:PLAY_MUSIC play some [SL:MUSIC_ARTIST_NAME Beyonce ] [SL:MUSIC_TYPE songs ] ]
00000752.wav	Female	Yes	music	Play music	[IN:PLAY_MUSIC Play [SL:MUSIC_TYPE music ] ]
00000753.wav	Female	Yes	music	Can I listen to a song by Chris Tomlin on Spotify	[IN:PLAY_MUSIC Can I listen to a [SL:MUSIC_TYPE song ] by [SL:MUSIC_ARTIST_NAME Chris Tomlin ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00000754.wav	Female	Yes	music	Start playing my Britney Spears station on Pandora	[IN:PLAY_MUSIC Start playing my [SL:MUSIC_PLAYLIST_TITLE Britney Spears ] [SL:MUSIC_TYPE station ] on [SL:MUSIC_PROVIDER_NAME Pandora ] ]
00000755.wav	Female	Yes	music	do not play any more justin bieber	[IN:REMOVE_FROM_PLAYLIST_MUSIC do not play any more [SL:MUSIC_ARTIST_NAME justin bieber ] ]
00000756.wav	Female	Yes	music	Skip this song	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] ]
00000757.wav	Female	Yes	music	play my playlist	[IN:PLAY_MUSIC play my [SL:MUSIC_TYPE playlist ] ]
00000758.wav	Female	Yes	music	Play some eighty s music	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE eighty ] s [SL:MUSIC_TYPE music ] ]
00000759.wav	Female	Yes	music	want blues music please	[IN:PLAY_MUSIC want [SL:MUSIC_GENRE blues ] [SL:MUSIC_TYPE music ] please ]
00000760.wav	Female	Yes	music	create playlist	[IN:CREATE_PLAYLIST_MUSIC create [SL:MUSIC_TYPE playlist ] ]
00000761.wav	Female	Yes	music	favorite the current song	[IN:LIKE_MUSIC favorite the current [SL:MUSIC_TYPE song ] ]
00000762.wav	Female	Yes	music	play me twenty one pilots on spotify	[IN:PLAY_MUSIC play me [SL:MUSIC_ARTIST_NAME twenty one pilots ] on [SL:MUSIC_PROVIDER_NAME spotify ] ]
00000763.wav	Female	Yes	music	Play reggae music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE reggae ] [SL:MUSIC_TYPE music ] ]
00000764.wav	Female	Yes	music	Please skip this song	[IN:SKIP_TRACK_MUSIC Please skip this [SL:MUSIC_TYPE song ] ]
00000767.wav	Female	Yes	music	Play next track	[IN:SKIP_TRACK_MUSIC Play [SL:ORDINAL next ] [SL:MUSIC_TYPE track ] ]
00000766.wav	Female	Yes	music	i want to hear the song Brickhouse on Spotify	[IN:PLAY_MUSIC i want to hear the [SL:MUSIC_TYPE song ] [SL:MUSIC_TRACK_TITLE Brickhouse ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00000765.wav	Female	Yes	music	Play trap music playlist	[IN:PLAY_MUSIC Play [SL:MUSIC_PLAYLIST_TITLE trap music ] [SL:MUSIC_TYPE playlist ] ]
00000768.wav	Female	Yes	music	Play me some classic rock	[IN:PLAY_MUSIC Play me some [SL:MUSIC_GENRE classic rock ] ]
00000769.wav	Female	Yes	music	Play me some sad music	[IN:PLAY_MUSIC Play me some [SL:MUSIC_GENRE sad ] [SL:MUSIC_TYPE music ] ]
00000770.wav	Female	Yes	music	Please play all Metallica live tracks	[IN:PLAY_MUSIC Please play all [SL:MUSIC_ARTIST_NAME Metallica ] live [SL:MUSIC_TYPE tracks ] ]
00000780.wav	Male	Yes	music	Go back to the beginning of this song	[IN:REPLAY_MUSIC Go back to the beginning of this [SL:MUSIC_TYPE song ] ]
00000779.wav	Male	Yes	music	I want to listen to Linkin Park	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_ARTIST_NAME Linkin Park ] ]
00000778.wav	Male	Yes	music	restart playlist	[IN:REPLAY_MUSIC restart [SL:MUSIC_TYPE playlist ] ]
00000777.wav	Male	Yes	music	Please skip this track now	[IN:SKIP_TRACK_MUSIC Please skip this [SL:MUSIC_TYPE track ] now ]
00000776.wav	Male	Yes	music	play that song again	[IN:REPLAY_MUSIC play that [SL:MUSIC_TYPE song ] again ]
00000775.wav	Male	Yes	music	Play Piano music on Spotify radio	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE Piano ] [SL:MUSIC_TYPE music ] on [SL:MUSIC_PROVIDER_NAME Spotify ] [SL:MUSIC_TYPE radio ] ]
00000774.wav	Male	Yes	music	next song	[IN:SKIP_TRACK_MUSIC [SL:ORDINAL next ] [SL:MUSIC_TYPE song ] ]
00000773.wav	Male	Yes	music	I would like to listen to Carrie Underwood s All American Girl on spotify	[IN:PLAY_MUSIC I would like to listen to [SL:MUSIC_ARTIST_NAME Carrie Underwood ] s [SL:MUSIC_TRACK_TITLE All American Girl ] on [SL:MUSIC_PROVIDER_NAME spotify ] ]
00000772.wav	Male	Yes	music	I want to listen to my ninety seconds playlist on Spotify	[IN:PLAY_MUSIC I want to listen to my [SL:MUSIC_GENRE ninety seconds ] [SL:MUSIC_TYPE playlist ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00000771.wav	Male	Yes	music	Please replay this track now	[IN:REPLAY_MUSIC Please replay this [SL:MUSIC_TYPE track ] now ]
00000781.wav	Female	Yes	music	Please play du hast by rammstein	[IN:PLAY_MUSIC Please play [SL:MUSIC_TRACK_TITLE du hast ] by [SL:MUSIC_ARTIST_NAME rammstein ] ]
00000782.wav	Female	Yes	music	Play some top forty music	[IN:PLAY_MUSIC Play some top forty [SL:MUSIC_TYPE music ] ]
00000783.wav	Female	Yes	music	Keep this song on repeat	[IN:LOOP_MUSIC Keep this [SL:MUSIC_TYPE song ] on repeat ]
00000784.wav	Female	Yes	music	Thumbs down this song	[IN:DISLIKE_MUSIC Thumbs down this [SL:MUSIC_TYPE song ] ]
00000785.wav	Female	Yes	music	please play country music	[IN:PLAY_MUSIC please play [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] ]
00000786.wav	Female	Yes	music	Can you play some rap music	[IN:PLAY_MUSIC Can you play some [SL:MUSIC_GENRE rap ] [SL:MUSIC_TYPE music ] ]
00000787.wav	Female	Yes	music	repeat this song	[IN:REPLAY_MUSIC repeat this [SL:MUSIC_TYPE song ] ]
00000788.wav	Female	Yes	music	play spotify country	[IN:PLAY_MUSIC play [SL:MUSIC_PROVIDER_NAME spotify ] [SL:MUSIC_GENRE country ] ]
00000789.wav	Female	Yes	music	turn off song now	[IN:STOP_MUSIC turn off [SL:MUSIC_TYPE song ] now ]
00000790.wav	Female	Yes	music	Thumb down this track	[IN:DISLIKE_MUSIC Thumb down this [SL:MUSIC_TYPE track ] ]
00000791.wav	Female	Yes	music	Please play the Spice Girls	[IN:PLAY_MUSIC Please play the [SL:MUSIC_ARTIST_NAME Spice Girls ] ]
00000792.wav	Female	Yes	music	add funky town to my queue	[IN:ADD_TO_PLAYLIST_MUSIC add [SL:MUSIC_TRACK_TITLE funky town ] to my queue ]
00000793.wav	Female	Yes	music	Can you play some Madonna after this song	[IN:PLAY_MUSIC Can you play some [SL:MUSIC_ARTIST_NAME Madonna ] after this [SL:MUSIC_TYPE song ] ]
00000794.wav	Female	Yes	music	Find the hit song of the week in the dance category	[IN:PLAY_MUSIC Find the hit [SL:MUSIC_TYPE song ] of the week in the [SL:MUSIC_GENRE dance ] category ]
00000795.wav	Female	Yes	music	Put on some country	[IN:PLAY_MUSIC Put on some [SL:MUSIC_GENRE country ] ]
00000796.wav	Female	Yes	music	Play songs like Kiss by Prince	[IN:PLAY_MUSIC Play [SL:MUSIC_TYPE songs ] like [SL:MUSIC_TRACK_TITLE Kiss ] by [SL:MUSIC_ARTIST_NAME Prince ] ]
00000797.wav	Female	Yes	music	replay the last song	[IN:PREVIOUS_TRACK_MUSIC replay the [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00000798.wav	Female	Yes	music	Can you play some Taylor Swift please	[IN:PLAY_MUSIC Can you play some [SL:MUSIC_ARTIST_NAME Taylor Swift ] please ]
00000799.wav	Female	Yes	music	I want love duets	[IN:PLAY_MUSIC I want [SL:MUSIC_GENRE love duets ] ]
00000800.wav	Female	Yes	music	I want to hear a madonna song	[IN:PLAY_MUSIC I want to hear a [SL:MUSIC_ARTIST_NAME madonna ] [SL:MUSIC_TYPE song ] ]
00000801.wav	Female	Yes	music	Play the top twenty artists right now	[IN:PLAY_MUSIC Play the top twenty [SL:MUSIC_TYPE artists ] right now ]
00000802.wav	Female	Yes	music	skip this song	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE song ] ]
00000803.wav	Female	Yes	music	Pause this track	[IN:PAUSE_MUSIC Pause this [SL:MUSIC_TYPE track ] ]
00000804.wav	Female	Yes	music	Pause this song	[IN:PAUSE_MUSIC Pause this [SL:MUSIC_TYPE song ] ]
00000805.wav	Female	Yes	music	Can I listen to Chris Brown	[IN:PLAY_MUSIC Can I listen to [SL:MUSIC_ARTIST_NAME Chris Brown ] ]
00000806.wav	Female	Yes	music	I would like to hear classical music	[IN:PLAY_MUSIC I would like to hear [SL:MUSIC_GENRE classical ] [SL:MUSIC_TYPE music ] ]
00000807.wav	Female	Yes	music	i want to hear pet shop boys	[IN:PLAY_MUSIC i want to hear [SL:MUSIC_ARTIST_NAME pet shop boys ] ]
00000808.wav	Female	Yes	music	play some tiesto on pandora	[IN:PLAY_MUSIC play some [SL:MUSIC_ARTIST_NAME tiesto ] on [SL:MUSIC_PROVIDER_NAME pandora ] ]
00000809.wav	Female	Yes	music	stop playlist	[IN:STOP_MUSIC stop [SL:MUSIC_TYPE playlist ] ]
00000810.wav	Female	Yes	music	Play hip hop	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE hip hop ] ]
00000811.wav	Male	Yes	music	I want to listen to classic rock music	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_GENRE classic rock ] [SL:MUSIC_TYPE music ] ]
00000812.wav	Male	Yes	music	Repeat the album	[IN:REPLAY_MUSIC Repeat the [SL:MUSIC_TYPE album ] ]
00000813.wav	Male	Yes	music	Play Katy Perry s new single	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Katy Perry ] s new [SL:MUSIC_TYPE single ] ]
00000814.wav	Male	Yes	music	Play some reggae	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE reggae ] ]
00000815.wav	Male	Yes	music	pause the music	[IN:PAUSE_MUSIC pause the [SL:MUSIC_TYPE music ] ]
00000816.wav	Male	Yes	music	Shuffle music	[IN:START_SHUFFLE_MUSIC Shuffle [SL:MUSIC_TYPE music ] ]
00000817.wav	Male	Yes	music	please play some drake	[IN:PLAY_MUSIC please play some [SL:MUSIC_ARTIST_NAME drake ] ]
00000818.wav	Male	Yes	music	Please put this song on repeat	[IN:REPLAY_MUSIC Please put this [SL:MUSIC_TYPE song ] on repeat ]
00000819.wav	Male	Yes	music	Pause the current song	[IN:PAUSE_MUSIC Pause the current [SL:MUSIC_TYPE song ] ]
00000820.wav	Male	Yes	music	Stop Music	[IN:STOP_MUSIC Stop [SL:MUSIC_TYPE Music ] ]
00000821.wav	Female	Yes	music	Find tracks by savage garden	[IN:PLAY_MUSIC Find [SL:MUSIC_TYPE tracks ] by [SL:MUSIC_ARTIST_NAME savage garden ] ]
00000822.wav	Female	Yes	music	Thumbs down this song	[IN:DISLIKE_MUSIC Thumbs down this [SL:MUSIC_TYPE song ] ]
00000823.wav	Female	Yes	music	skip this song	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE song ] ]
00000824.wav	Female	Yes	music	I want to hear some Third Eye Blind	[IN:PLAY_MUSIC I want to hear some [SL:MUSIC_ARTIST_NAME Third Eye Blind ] ]
00000825.wav	Female	Yes	music	Remove this song from my playlist	[IN:REMOVE_FROM_PLAYLIST_MUSIC Remove this [SL:MUSIC_TYPE song ] from my [SL:MUSIC_TYPE playlist ] ]
00000826.wav	Female	Yes	music	Play some swing music Frank Sinatra and Count Basie	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE swing ] [SL:MUSIC_TYPE music ] [SL:MUSIC_ARTIST_NAME Frank Sinatra ] and [SL:MUSIC_ARTIST_NAME Count Basie ] ]
00000827.wav	Female	Yes	music	Play troye sivan songs	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME troye sivan ] [SL:MUSIC_TYPE songs ] ]
00000828.wav	Female	Yes	music	please play some classic rock	[IN:PLAY_MUSIC please play some [SL:MUSIC_GENRE classic rock ] ]
00000829.wav	Female	Yes	music	i want to hear hit rock music	[IN:PLAY_MUSIC i want to hear [SL:MUSIC_GENRE hit rock ] [SL:MUSIC_TYPE music ] ]
00000830.wav	Female	Yes	music	Play more jazz music	[IN:PLAY_MUSIC Play more [SL:MUSIC_GENRE jazz ] [SL:MUSIC_TYPE music ] ]
00000831.wav	Female	Yes	music	fast forward to next playlist	[IN:SKIP_TRACK_MUSIC fast forward to [SL:ORDINAL next ] [SL:MUSIC_TYPE playlist ] ]
00000832.wav	Female	Yes	music	Replay last song	[IN:PREVIOUS_TRACK_MUSIC Replay [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00000833.wav	Female	Yes	music	Find new music from Ludacris	[IN:PLAY_MUSIC Find new [SL:MUSIC_TYPE music ] from [SL:MUSIC_ARTIST_NAME Ludacris ] ]
00000834.wav	Female	Yes	music	skip the track	[IN:SKIP_TRACK_MUSIC skip the [SL:MUSIC_TYPE track ] ]
00000835.wav	Female	Yes	music	turn on the music	[IN:PLAY_MUSIC turn on the [SL:MUSIC_TYPE music ] ]
00000836.wav	Female	Yes	music	Play Jay Z s top hits today	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Jay Z ] s [SL:MUSIC_PLAYLIST_TITLE top hits today ] ]
00000837.wav	Female	Yes	music	Next track	[IN:SKIP_TRACK_MUSIC [SL:ORDINAL Next ] [SL:MUSIC_TYPE track ] ]
00000838.wav	Female	Yes	music	skip to next artist	[IN:SKIP_TRACK_MUSIC skip to [SL:ORDINAL next ] [SL:MUSIC_TYPE artist ] ]
00000839.wav	Female	Yes	music	Put on the holiday channel	[IN:PLAY_MUSIC Put on the [SL:MUSIC_PLAYLIST_TITLE holiday ] [SL:MUSIC_TYPE channel ] ]
00000840.wav	Female	Yes	music	Play some rock music from the sixty seconds	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE rock ] [SL:MUSIC_TYPE music ] from the [SL:MUSIC_GENRE sixty seconds ] ]
00000841.wav	Female	Yes	music	Not my favorite skip this song	[IN:SKIP_TRACK_MUSIC Not my favorite skip this [SL:MUSIC_TYPE song ] ]
00000842.wav	Female	Yes	music	I want to hear Beyonce	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_ARTIST_NAME Beyonce ] ]
